html_url,number,title,labels,state,locked,milestone,comments,created_at,updated_at,closed_at,author_association,state_reason,assignee.login,body,Target
https://github.com/facebook/react/issues/17126,17126,React this.context returns empty object {},[],closed,FALSE,,4,2019-10-17T09:29:27Z,2019-10-17T14:47:44Z,2019-10-17T14:47:44Z,NONE,completed,,"it is 2 days now I'm trying to solve this nonsense riddle. I've read all documentations and answers related to this but no specific answer for my case. I run my code both on React Native 0.61 (React version 16.9.0) and Snack playground.

**Problem is: console.log(this.context) always returns empty object like this - {}**
**I must return provider value when passed console.log(this.context)** 

The code is:
`import React from 'react';
import { Text } from 'react-native';

const AppContext = React.createContext({})

class App extends React.Component {
  state = {
    products: [
      { id: 'p1', title: 'Gaming Mouse', price: 29.99 },
      { id: 'p2', title: 'Harry Potter 3', price: 9.99 },
    ],
    cart: []
  };

  render() {
    return (
      <AppContext.Provider
        value={{
          products: this.state.products
        }}
      >
      </AppContext.Provider>
    );
  }
}


export default class testScreen extends React.Component {
  static contextType = AppContext

  render() {
    console.log(this.context)

    return (
      <>
        <Text>{'Sometext'}</Text>
      </>
    );
  }
}
`

I need help urgently, because it ties my hands to go further. Thank you in advance.",Support
https://github.com/facebook/react/issues/17134,17134,React Devtools should produce a better error message when integers are present as keys on react elements,"[{""id"":40929151,""node_id"":""MDU6TGFiZWw0MDkyOTE1MQ=="",""url"":""https://api.github.com/repos/facebook/react/labels/Type:%20Bug"",""name"":""Type: Bug"",""color"":""b60205"",""default"":false,""description"":null},{""id"":710573595,""node_id"":""MDU6TGFiZWw3MTA1NzM1OTU="",""url"":""https://api.github.com/repos/facebook/react/labels/Component:%20Developer%20Tools"",""name"":""Component: Developer Tools"",""color"":""fbca04"",""default"":false,""description"":null}]",closed,FALSE,,5,2019-10-18T08:42:25Z,2019-10-29T15:41:49Z,2019-10-29T15:41:49Z,NONE,completed,bvaughn,"Current behavior: React Devtools throws ""RangError: Invalid Array Length"" when integers are used as keys on react elements. 

Example: 

https://codesandbox.io/s/interesting-violet-v5c5j

https://v5c5j.csb.app/

Using anything but strings as keys is as far as I understand not even correct usage, but it would be great if react devtools checked a little bit earlier and had a nicer error than ""RangeError: Invalid Array Length."" It takes a long time to figure out from this message that one somehow managed to use integers as keys and needs to correct it.

I've only tested with Chrome and the latest version of react devtools as a chrome extension. ",Bug
https://github.com/facebook/react/issues/17156,17156,Eslint plugin for Hooks gives warning about dispatch in dependencies,"[{""id"":620368407,""node_id"":""MDU6TGFiZWw2MjAzNjg0MDc="",""url"":""https://api.github.com/repos/facebook/react/labels/Resolution:%20Needs%20More%20Information"",""name"":""Resolution: Needs More Information"",""color"":""fffde7"",""default"":false,""description"":null}]",closed,FALSE,,4,2019-10-21T11:27:22Z,2020-03-11T18:41:53Z,2019-10-22T01:43:50Z,NONE,completed,,"<!--
  Note: if the issue is about documentation or the website, please file it at:
  https://github.com/reactjs/reactjs.org/issues/new
-->

**Do you want to request a *feature* or report a *bug*?**

Bug.

**What is the current behavior?**

If I don't include `dispatch` in the dependency list of a `useCallback` hook, I get this warning:

```
React Hook useCallback has a missing dependency: 'dispatch'. Either include it or remove the dependency array.eslint(react-hooks/exhaustive-deps)
```

**If the current behavior is a bug, please provide the steps to reproduce and if possible a minimal demo of the problem.**

See line 50 in `Application.js`: https://codesandbox.io/s/competent-bash-47zt1

**What is the expected behavior?**

There should be no warning, as per the [React docs](https://reactjs.org/docs/hooks-reference.html#usereducer):

> React guarantees that dispatch function identity is stable and won’t change on re-renders. This is why it’s safe to omit from the useEffect or useCallback dependency list.

**Which versions of React, and which browser / OS are affected by this issue? Did this work in previous versions of React?**

- react@16.10.2
- react-dom@16.10.2
- eslint-plugin-react-hooks@1.7.0
- eslint@6.5.1
- dbaeumer.vscode-eslint@1.9.1
- vscode@1.39.2",Support
https://github.com/facebook/react/issues/17166,17166,preventDefault() on pointerdown events don't work as expected on Chrome for Android,[],closed,FALSE,,3,2019-10-22T01:26:38Z,2019-10-22T23:37:30Z,2019-10-22T22:39:08Z,NONE,completed,,"**Do you want to request a feature or report a bug?**
I would like to report a bug.

**What is the current behavior?**
Reproduction CodeSandbox: <https://codesandbox.io/s/pointerdown-prevent-default-react-5f8by>

On Chrome for Android (tested on Chrome 77.0.3865.116):
1. Click on ""Without preventDefault() on pointerdown"": `pointerdown`, `mousedown`, `focus`, `mouseup` and `click` are triggered.
2. Click on ""With preventDefault() on pointerdown"": All of the previous events are triggered as well.

The [Pointer Events spec](https://www.w3.org/TR/pointerevents/#the-pointerdown-event) specifies that canceling the `pointerdown` event (if the `isPrimary` property is `true`) prevents the firing of certain compatibility mouse events (i.e. `mouseup` and `mousedown`).

On a React app, this work as expected on the current versions of the desktop apps I tested. It also works as expected on iOS Safari.

**What is the expected behavior?**
Clicking on ""With preventDefault() on pointerdown"": Should only trigger `pointerdown` and `click` events.

**Which versions of React, and which browser / OS are affected by this issue? Did this work in previous versions of React?**

Tested on React 16.10.2 on Chrome for Android (Chrome 77.0.3865.116). Didn't work on React 16.8.6 either.",Other
https://github.com/facebook/react/issues/17176,17176,Unnecessary re-render functional components,[],closed,FALSE,,2,2019-10-24T19:51:48Z,2021-09-07T07:37:27Z,2019-10-29T18:19:19Z,NONE,completed,,"Hi,

I was thinking about functional components and performance enhancements.
Doing some tests, I noticed that react re-render children provided by functional components again when parent updates, even when they just render a static JSX (don't receive props or use any value provided by a useState hook, for example, like `const Component = () => <h1>Hellow World!</h1>`).
But using a `React.memo` HOC (with or without a mocked `propsAreEquals` function as argument, like `() => true`) the behavior is the expect ""don't re-render"". Do this really necessary? I think React can jump this automatic, because the component don't have a trigger can change its final result.
Or, am I not noticing something?
It is easy to replicate this test case, but I can provide a test repository if necessary.
What do you think?
I use devTools highlights to see render events.",Support
https://github.com/facebook/react/issues/17179,17179,Dynamic import with Hook.,"[{""id"":620368407,""node_id"":""MDU6TGFiZWw2MjAzNjg0MDc="",""url"":""https://api.github.com/repos/facebook/react/labels/Resolution:%20Needs%20More%20Information"",""name"":""Resolution: Needs More Information"",""color"":""fffde7"",""default"":false,""description"":null}]",closed,FALSE,,4,2019-10-24T22:07:11Z,2020-12-09T15:51:00Z,2019-10-29T18:16:25Z,NONE,completed,,"<!--
  Note: if the issue is about documentation or the website, please file it at:
  https://github.com/reactjs/reactjs.org/issues/new
-->

**Do you want to request a *feature* or report a *bug*?**

Report a bug.

**What is the current behavior?**

Trying dynamic import with hooks and fail with this error: 

> Should have a queue. This is likely a bug in React. Please file an issue.

**If the current behavior is a bug, please provide the steps to reproduce and if possible a minimal demo of the problem. Your bug will get fixed much faster if we can run your code and it doesn't have dependencies other than React. Paste the link to your JSFiddle (https://jsfiddle.net/Luktwrdm/) or CodeSandbox (https://codesandbox.io/s/new) example below:**

```
   const [PathTest, setPathTest] = useState("""");

  import(`Layout/ModalTest`).then(module => setPathTest(module.default))
```

**What is the expected behavior?**

Dynamic import with hooks.  This is a example with class component:

import(`${path}`).then(module => this.setState({ module: module.default }))

**Which versions of React, and which browser / OS are affected by this issue? Did this work in previous versions of React?**

    ""react"": ""^16.9.0"",Debian,Vivaldi.

",Support
https://github.com/facebook/react/issues/17182,17182,React_.createContext is not a function,[],closed,FALSE,,7,2019-10-25T10:15:47Z,2019-10-29T10:50:49Z,2019-10-29T10:50:49Z,NONE,completed,,"Hi so i have been trying to implement react context api into my project, After follow the steps in the guide: https://developerhandbook.com/react/build-a-complete-property-listings-page-with-react/

I ended up getting an error when i tried to display some of the information.

This is the error i got in my console log:
```

OrderListProvider.js:6 Uncaught TypeError: __WEBPACK_IMPORTED_MODULE_0_react__.createContext is not a function
    at Object../src/context/OrderListProvider.js (OrderListProvider.js:6)
    at __webpack_require__ (bootstrap 39db4eed0e38b5656c68:678)
    at fn (bootstrap 39db4eed0e38b5656c68:88)
    at Object../src/components/Home.js (FetchData.js:3)
    at __webpack_require__ (bootstrap 39db4eed0e38b5656c68:678)
    at fn (bootstrap 39db4eed0e38b5656c68:88)
    at Object../src/App.js (fetch.js:461)
    at __webpack_require__ (bootstrap 39db4eed0e38b5656c68:678)
    at fn (bootstrap 39db4eed0e38b5656c68:88)
    at Object../src/index.js (index.css?f255:26)
    at __webpack_require__ (bootstrap 39db4eed0e38b5656c68:678)
    at fn (bootstrap 39db4eed0e38b5656c68:88)
    at Object.0 (registerServiceWorker.js:108)
    at __webpack_require__ (bootstrap 39db4eed0e38b5656c68:678)
    at bootstrap 39db4eed0e38b5656c68:724
    at bootstrap 39db4eed0e38b5656c68:724
```

I tried updating my react since the guide mentioned i need 16.3 at least, and i only had 16.0.0.

However after updating react to the newest version it still says the same thing. I can’t seem to find any information about it in the release notes on github.

This is my createContext function:

```

const OrderListContext = React.createContext(DefaultState);


```

And this is where i consume it:
```
<OrderListProvider>
                <OrderListConsumer>
                    {function (value) {
                        const { orderList } = value
                        return (
                            <ul>
                                {orderList.map(listing => (
                                    <li>{listing.varetitle}</li>
                                ))}
                            </ul>
                        )
                    }}
                </OrderListConsumer>
            </OrderListProvider>


```
This is my package.json
```
{
  ""name"": ""React_Demo"",
  ""version"": ""0.1.0"",
  ""private"": true,
  ""dependencies"": {
    ""bootstrap"": ""^4.3.1"",
    ""react"": ""^16.11.0"",
    ""react-bootstrap"": ""^0.32.4"",
    ""react-dom"": """"^16.11.0"""",
    ""react-router-bootstrap"": ""^0.25.0"",
    ""react-router-dom"": ""^5.1.2"",
    ""react-scripts"": ""3.2.0"",
    ""rimraf"": ""^3.0.0""
  },
  ""scripts"": {
    ""start"": ""rimraf ./build && react-scripts start"",
    ""build"": ""react-scripts build"",
    ""test"": ""react-scripts test --env=jsdom"",
    ""eject"": ""react-scripts eject""
  }
}
```
I have recreated my code in stackblitz without data from a fetch funktion: https://stackblitz.com/edit/react-ssqc4t It doesn't seem to show the error so i don't understand why my code doesn't work in visual studio 2017

I have also tried to verify and clear my npm cache, but it still shows the same error.

Node.js have also been updates to the newest version. Still the same error.

",Support
https://github.com/facebook/react/issues/17186,17186,[concurrent mode]  useMemo and useState are initialized twice,[],closed,FALSE,,1,2019-10-26T00:11:57Z,2019-10-26T00:59:33Z,2019-10-26T00:59:33Z,NONE,completed,,"<!--
  Note: if the issue is about documentation or the website, please file it at:
  https://github.com/reactjs/reactjs.org/issues/new
-->

**Do you want to request a *feature* or report a *bug*?**

Report a bug

**What is the current behavior?**

In concurrent mode, `useMemo` and `useState` appear to be initialized twice.

**What is the expected behavior?**

`useMemo` callback is only called when dependencies change and`useState` initializer is only called once. https://codesandbox.io/s/upbeat-glade-cndru

**Which versions of React, and which browser / OS are affected by this issue? Did this work in previous versions of React?**

`0.0.0-experimental-f6b8d31a7`

This bug only happens in concurrent mode. Legacy mode works as expected.
",Support
https://github.com/facebook/react/issues/17199,17199,"Identify component as 'pending', when used with useTransition","[{""id"":1775957182,""node_id"":""MDU6TGFiZWwxNzc1OTU3MTgy"",""url"":""https://api.github.com/repos/facebook/react/labels/Resolution:%20Stale"",""name"":""Resolution: Stale"",""color"":""e6e6e6"",""default"":false,""description"":""Automatically closed due to inactivity""}]",closed,FALSE,,6,2019-10-28T04:43:20Z,2020-05-21T01:07:18Z,2020-02-02T07:11:44Z,NONE,completed,,"<!--
  Note: if the issue is about documentation or the website, please file it at:
  https://github.com/reactjs/reactjs.org/issues/new
-->

**Do you want to request a *feature* or report a *bug*?**

Feature

**What is the current behavior?**

When using `useTransition`, the components are re-rendered with the last state they had. 
 Without the ability to identify this 'pending' phase, components can't conditionally choose not to throw a promise - ie. the promise was created outside React.

**What is the expected behavior?**

Components should be able to differentiate the current phase they're in, eg.

```js
const phase = usePhase()
// or
const isPending = useTransitionPending()
```

**Example**

https://codesandbox.io/s/serene-wozniak-pnhhh

**Use case**

Library (pending release): [gqless](https://gqless.netlify.com/)

I've created a factory which tracks usage of 'references' during render, and updates the components when they change:

```js
const MyComponent = connected(() => {
  const data = accessReference()
  return <div>{data}</div>
})
```

```js
function connected(component) {
	return (props) => {
		const forceUpdate = useForceUpdate()

		references = startRecording()

		try {
			return component(props)
		} finally {
			references.stopRecording()
		}
		
		for (ref of references) {
			ref.onUpdate(forceUpdate)
			ref.onPendingChange(forceUpdate)
			if (ref.isLoading) throw promise
		}
	}	
}
```

Without the ability to check whether the current component is 'pending', the promise will be thrown on the 'pending' render phase - which prevents the transition from working.

This doesn't happen in the [examples](https://reactjs.org/docs/concurrent-mode-patterns.html), as the data is immutable and passed down as the `resource` prop.
",Other
https://github.com/facebook/react/issues/17200,17200,how can I set few different refs to one element?,[],closed,FALSE,,2,2019-10-28T07:26:44Z,2019-10-29T12:43:46Z,2019-10-29T12:43:46Z,NONE,completed,,"for example, I had a ref from react-dnd and another one I need for outside hook. I solved it by just setting the ref to another inner div. and I can't reuse ref from react-dnd, because it's different object at all. is it possible or it's technical limitations?
",Support
https://github.com/facebook/react/issues/17202,17202,"Error: ""Could not find node with id ""1681"" in commit tree""","[{""id"":40929151,""node_id"":""MDU6TGFiZWw0MDkyOTE1MQ=="",""url"":""https://api.github.com/repos/facebook/react/labels/Type:%20Bug"",""name"":""Type: Bug"",""color"":""b60205"",""default"":false,""description"":null},{""id"":40929152,""node_id"":""MDU6TGFiZWw0MDkyOTE1Mg=="",""url"":""https://api.github.com/repos/facebook/react/labels/Resolution:%20Duplicate"",""name"":""Resolution: Duplicate"",""color"":""cccccc"",""default"":false,""description"":null},{""id"":710573595,""node_id"":""MDU6TGFiZWw3MTA1NzM1OTU="",""url"":""https://api.github.com/repos/facebook/react/labels/Component:%20Developer%20Tools"",""name"":""Component: Developer Tools"",""color"":""fbca04"",""default"":false,""description"":null}]",closed,FALSE,,1,2019-10-28T09:53:08Z,2019-10-29T16:00:17Z,2019-10-29T16:00:12Z,NONE,completed,,"Describe what you were doing when the bug occurred:
1. Was profiling component performance.

---------------------------------------------
Please do not remove the text below this line
---------------------------------------------

DevTools version: 4.2.0-a8b8ffb89

Call stack: at chrome-extension://fmkadmapgofadopljbjfkapdkoienihi/build/main.js:40:156567
    at Map.forEach (<anonymous>)
    at commitIndex (chrome-extension://fmkadmapgofadopljbjfkapdkoienihi/build/main.js:40:156513)
    at e.getRankedChartData (chrome-extension://fmkadmapgofadopljbjfkapdkoienihi/build/main.js:40:157036)
    at gl (chrome-extension://fmkadmapgofadopljbjfkapdkoienihi/build/main.js:40:314363)
    at fi (chrome-extension://fmkadmapgofadopljbjfkapdkoienihi/build/main.js:32:59263)
    at lc (chrome-extension://fmkadmapgofadopljbjfkapdkoienihi/build/main.js:32:103717)
    at kc (chrome-extension://fmkadmapgofadopljbjfkapdkoienihi/build/main.js:32:89467)
    at wc (chrome-extension://fmkadmapgofadopljbjfkapdkoienihi/build/main.js:32:89392)
    at pc (chrome-extension://fmkadmapgofadopljbjfkapdkoienihi/build/main.js:32:86341)

Component stack: in gl
    in div
    in div
    in div
    in _o
    in Unknown
    in n
    in Unknown
    in div
    in div
    in zi
    in Ge
    in un
    in ba
    in Rc",Other
https://github.com/facebook/react/issues/17204,17204,Provide a way to identify an unmounting node in callback ref,[],closed,FALSE,,1,2019-10-28T10:53:10Z,2019-11-08T10:55:37Z,2019-11-08T10:54:17Z,NONE,completed,,"<!--
  Note: if the issue is about documentation or the website, please file it at:
  https://github.com/reactjs/reactjs.org/issues/new
-->

**Do you want to request a *feature* or report a *bug*?**

Feature

**What is the current behavior?**

A callback ref is executed with null before the corresponding component is unmounted.

**What is the expected behavior?**

I wish I could get the reference to the node before unmounting, [as a second argument](https://github.com/facebook/react/blob/4bc52ef0dfbb0389cc20b65cef0645afb7b85445/packages/react-reconciler/src/ReactFiberCommitWork.js#L208). Below is a reduced use case.

```js
const Component = () => {
  const refs = React.useRef([])
  const setRefs = React.useCallback(
    (node, unmountingNode) => {
      if (node === null) {
        return refs.current = refs.current.filter(ref => ref !== unmountingNode)
      }
      refs.current.push(node)
   },
   [])
  return (
    <>
      <div ref={setRefs}></div>
      <div ref={setRefs}></div>
      <div ref={setRefs}></div>
    </>
  )
}
```

The ""real"" usecase is a custom hook that observe intersections. It returns `setRefs`.

EDIT: as I'm editing this issue to fix typos, I realize that the callback signature is not so nice...
",Other
https://github.com/facebook/react/issues/17218,17218,Fragment under boolean condition leads to crashes,"[{""id"":620368407,""node_id"":""MDU6TGFiZWw2MjAzNjg0MDc="",""url"":""https://api.github.com/repos/facebook/react/labels/Resolution:%20Needs%20More%20Information"",""name"":""Resolution: Needs More Information"",""color"":""fffde7"",""default"":false,""description"":null}]",closed,FALSE,,6,2019-10-30T09:22:34Z,2021-07-25T23:52:49Z,2019-10-30T16:43:45Z,NONE,completed,,"**Do you want to request a *feature* or report a *bug*?**
Bug

**What is the current behavior?**

Having such code sample inside render's return block
```
{booleanVariable && <Fragment>contents</Fragment>}
```

Results in error of a kind
```
NotFoundError: Failed to execute 'removeChild' on 'Node': The node to be removed is not a child of this node.
```

About 1% of users of an application were affected by this, however, I myself was not able to reproduce it. From a component error stack I was able to track-down where possibly can be an issue. Replacing `{booleanVariable && ...}` with ternary `{booleanVariable ? ... : null}` resolved the problem and our users are not facing it anymore.

**What is the expected behavior?**
React not throwing error. Maybe warning? Not rendering that particular part? But not crashing the whole application.

**Which versions of React, and which browser / OS are affected by this issue? Did this work in previous versions of React?**
It crashed with react version `16.9.0`, other versions were not tested. Users that were affected have Windows 7+, Mac OS 10.13+ and Chrome 77+.
",Other
https://github.com/facebook/react/issues/17231,17231,Suspense: Ability to leave existing children mounted after successfully rendering once,[],closed,FALSE,,3,2019-10-31T00:33:49Z,2019-10-31T20:14:51Z,2019-10-31T14:02:13Z,NONE,completed,,"**Do you want to request a *feature* or report a *bug*?**

Feature

**What is the current behavior?**

Currently Suspense will completely replace children when a promise is thrown. This leads to ugly UX when `fallback` is flashed on every prop change.

Demo: https://codesandbox.io/s/jovial-dew-x8u5p

Notice how many flashes of `fallback` you get by typing and deleting text into the input. This problem is exacerbated further by no delayMs anymore.

**What is the proposed behavior?**

After successfully rendering without catching any promises or errors, provide the previous children to `fallback` so the children can remain mounted but the developer has control of how to show a loading indicator. For example, say you had a component that would mask over the children and show a loading spinner centered over them:

```
<Suspense fallback={(staleChildren) => <LoadingWrapper>{staleChildren}</LoadingWrapper>}>
  <Component id={id}/>
</Suspense>
```
Just having a reference to the previous successfully rendered children would be huge. Is this possible to do in userland? If not is this something that can be done in core?


**Which versions of React, and which browser / OS are affected by this issue? Did this work in previous versions of React?**

React@experimental",Other
https://github.com/facebook/react/issues/17235,17235,`input` event `onchange` Why is there a border?,[],closed,FALSE,,2,2019-10-31T06:14:10Z,2019-10-31T11:04:29Z,2019-10-31T11:04:29Z,NONE,completed,,"在我开启`chrome-devtools=` 之后, `input` 的 `change` 事件, 触发后会有边框, 这是不是`chrome` 的默认行为? 还是说, 是 `react-devtools` 开发工具的行为🧐?

After I turn on `chrome-devtools=`, the `change` event of `input` will have a border after the trigger. Is this the default behavior of `chrome`? Or, is the behavior of the `react-devtools` 🧐

![test.gif](https://i.loli.net/2019/10/31/MhfqmWpBaDuvyNU.gif)",Support
https://github.com/facebook/react/issues/17273,17273,useTransition's startTransition function can result in infinite loop when it's included as a useEffect dependency,"[{""id"":40929151,""node_id"":""MDU6TGFiZWw0MDkyOTE1MQ=="",""url"":""https://api.github.com/repos/facebook/react/labels/Type:%20Bug"",""name"":""Type: Bug"",""color"":""b60205"",""default"":false,""description"":null},{""id"":1205087127,""node_id"":""MDU6TGFiZWwxMjA1MDg3MTI3"",""url"":""https://api.github.com/repos/facebook/react/labels/Component:%20Concurrent%20Features"",""name"":""Component: Concurrent Features"",""color"":""ffccd3"",""default"":false,""description"":""""}]",closed,FALSE,,2,2019-11-04T23:12:15Z,2020-08-28T18:49:01Z,2020-08-28T18:49:01Z,CONTRIBUTOR,completed,,"**Do you want to request a *feature* or report a *bug*?**

Bug

**What is the current behavior?**

I've narrowed it down to this:

https://codesandbox.io/s/usetransition-useeffect-dependency-issue-2olmx

Basically, what I *think* is important is:

1. There's a state change resulting in the useEffect being called
2. The useEffect callback starts a transition
3. The transition callback sets state
4. The set state results in a render which suspends

If these are all the case, then including the `startTransition` function in the dependency array will trigger an infinite loop. In the codesandbox I have a safety in place so your browser doesn't fall over.

**What is the expected behavior?**

The `startTransition` function should be consistent between renders.

I've observed that if you do not inline the config to `useTransition` then this is not a problem. I know that the docs recommend keeping this config consistent, but if this is desirable behavior, then maybe a warning about this particular situation in the docs would be useful. I expect that inlining the config will be pretty natural for people.

**Which versions of React, and which browser / OS are affected by this issue? Did this work in previous versions of React?**

- react@0.0.0-experimental-f6b8d31a7
- react-dom@0.0.0-experimental-f6b8d31a7",Bug
https://github.com/facebook/react/issues/17276,17276,Unexpected value order with useTransition,"[{""id"":710375792,""node_id"":""MDU6TGFiZWw3MTAzNzU3OTI="",""url"":""https://api.github.com/repos/facebook/react/labels/Type:%20Discussion"",""name"":""Type: Discussion"",""color"":""fef2c0"",""default"":false,""description"":null},{""id"":1205087127,""node_id"":""MDU6TGFiZWwxMjA1MDg3MTI3"",""url"":""https://api.github.com/repos/facebook/react/labels/Component:%20Concurrent%20Features"",""name"":""Component: Concurrent Features"",""color"":""ffccd3"",""default"":false,""description"":""""}]",closed,FALSE,,4,2019-11-05T09:17:35Z,2021-04-20T16:21:44Z,2021-04-20T16:21:44Z,CONTRIBUTOR,completed,,"The order of returned values in useTransition is opposite to what I consider to be an established pattern of `[value, function]`.

Current: `const [startTransition, isPending] = useTransition()`.
Expected: `const [isPending, startTransition] = useTransition()`.
Also fine: `const { startTransition, isPending } = useTransition()`.

## Rationale

The order is in my opinion inconsistent with other hooks, built-in and community hooks, and this inconsistency is somewhat bothersome on the aesthetic level.

Users without tooling support (TypeScript et al) will see `Uncaught TypeError: startTransition is not a function` error whenever they get the order wrong.

Having this insonsistency risks reducing the strength of the convention in the community, making hooks less convenient to use overall.

## Built-in hooks

```js
const [state, setState] = useState();
const [state, dispatch] = useReducer();
const [startTransition, isPending] = useTransition();
```

## Community examples

I have done a quick overview of positional returned values from hooks in the community. Hooks that use `[value, function]` pattern:

[useImmer](https://github.com/immerjs/use-immer#useimmer), [streamich/react-use](https://github.com/streamich/react-use) ([useTimeout](https://github.com/streamich/react-use/blob/master/docs/useTimeout.md), [useSessionStorage](https://github.com/streamich/react-use/blob/master/docs/useSessionStorage.md), [useLockBodyScroll](https://github.com/streamich/react-use/blob/master/docs/useLockBodyScroll.md), [useLocalStorage](https://github.com/streamich/react-use/blob/master/docs/useLocalStorage.md), [useToggle](https://github.com/streamich/react-use/blob/master/docs/useToggle.md)) [bdbch/react-localstorage](https://github.com/bdbch/react-localstorage), [rehooks/local-storage](https://github.com/rehooks/local-storage), [react-rekindle/use-request](https://github.com/react-rekindle/use-request).

Hooks that use `[function, value]` pattern: none.

## Is second value optional?

One could argue that, unlike with other examples, useTransition does not require the user to care about the `isPending` value. However, not using isPending creates a poor UX that the extisting React docs explicitly call out as a problem. We’re supposed to care about isPending. ([docs](https://github.com/reactjs/reactjs.org/blob/081bb31226919062938ef924472ba1b4170facfc/content/docs/concurrent-mode-patterns.md#adding-a-pending-indicator-adding-a-pending-indicator)).

Besides, even with corrected value order, the user can still ignore isPending at a low cost of an explicit parameter skip (`const [, startTransition] = useTransition()`).

## Can we return an object?

useState returns a list for convenient aliasing:

```ts
const [color, setColor] = useState();
const [position, setPosition] = useState();
```

For hooks that a single component uses only once the benefit is significantly reduced and the community often chooses to return an object with named values instead. This removes the problem of getting positioned values incorrectly and is more inline with the broader JavaScript ecosystem.

I am speculating here, but it seems like a component will often only have one transition, like [the Button example in the docs](https://github.com/reactjs/reactjs.org/blob/081bb31226919062938ef924472ba1b4170facfc/content/docs/concurrent-mode-patterns.md#baking-transitions-into-the-design-system-baking-transitions-into-the-design-system). In that case it seems beneficial to return named values and reserve the positioned return values for cases where it really matters.
",Feature
https://github.com/facebook/react/issues/17277,17277,"SuspenseList blocks rendering of later items entirely, not just revealing / committing",[],closed,FALSE,,1,2019-11-05T09:19:56Z,2019-11-05T14:01:28Z,2019-11-05T14:01:28Z,NONE,completed,,"<!--
  Note: if the issue is about documentation or the website, please file it at:
  https://github.com/reactjs/reactjs.org/issues/new
-->

**Do you want to request a *feature* or report a *bug*?**
Bug / unexpected behaviour (Possibly unclear documentation rather than code)

**What is the current behavior?**
SuspenseList appears to block rendering of later items altogether, rather than simply ""revealing"" them later.
This might be a documentation / expectations issue rather than a bug in SuspenseList itself.

I've implemented the ""render-then-fetch"" pattern in a simple naive manner. The first time a `SuspendingItemInner` is rendered, it immediately creates and throws a promise with a short delay to simulate data-loading.


https://codesandbox.io/s/suspenselist-blocks-render-instead-of-in-memory-render-react-bug-utke2

In the example, these delays are 1 second, 2 seconds, 1 second, 2 seconds, 1 second, using `<SuspenseList revealOrder=""forwards"" tail=""collapsed"">` to wrap them.

_What I see is:_
 * First item suspends. Console logs `Starting load of promise #0 with 1 second delay` . One second later, it unsuspends.
 * Second item suspends. Console logs `Starting load of promise #1 with 2 second delay` . Two seconds later, it unsuspends.
 * Third item suspends. Console logs `Starting load of promise #2 with 1 second delay` . One second later, it unsuspends.
Etc.

_What I'm expecting (hoping?) to see:_
 * First item suspends. Console logs `Starting load of promise #X with N second delay` for all 5 components. One second later, it unsuspends.
 * Second item suspends. Since its required data should have started one second ago, we wait for one second. It unsuspends, as do all the rest of the items.

**What is the expected behavior?**
My understanding of Suspense + Concurrent Mode from reading various maintainer tweets / posts is that React will attempt to render ahead as much as possible in-memory. As such, I would expect later items in a SuspenseList to start being rendered even after previous ones have chosen to Suspend. (I guess I'd expect the entire list to have Suspended in parallel.)

Note you can ""fix"" this by forcing all the components to render at the same time by uncommenting lines 61 to 67, because it kicks off all the data loading immediately.
I'm guessing if SuspenseList is working as intended, the ""solution"" is to hoist data-fetching upwards (to get to the render-as-you-fetch pattern.)

**Which versions of React, and which browser / OS are affected by this issue? Did this work in previous versions of React?**
`react@0.0.0-experimental-f6b8d31a7`

(p.s. loving experimenting with Suspense + Concurrent Mode, it's a very smooth experience and I'm excited to see it implemented in more libraries / usable in production!)",Support
https://github.com/facebook/react/issues/17279,17279,It's confusing that useTransition doesn't do anything outside of user-blocking events,"[{""id"":40929151,""node_id"":""MDU6TGFiZWw0MDkyOTE1MQ=="",""url"":""https://api.github.com/repos/facebook/react/labels/Type:%20Bug"",""name"":""Type: Bug"",""color"":""b60205"",""default"":false,""description"":null},{""id"":1205087127,""node_id"":""MDU6TGFiZWwxMjA1MDg3MTI3"",""url"":""https://api.github.com/repos/facebook/react/labels/Component:%20Concurrent%20Features"",""name"":""Component: Concurrent Features"",""color"":""ffccd3"",""default"":false,""description"":""""}]",closed,FALSE,,5,2019-11-05T17:29:14Z,2019-11-15T22:46:52Z,2019-11-15T22:46:51Z,MEMBER,completed,,"I ran into this when implementing Back button transition in a router. Because the transition is inside a browser `popstate` event, it gets batched with the low pri update, and the pending state doesn't appear.

I had to do [this](https://github.com/gaearon/suspense-experimental-github-demo/blob/cb75d1a71847be85e1365d8b33f766a0d0e21463/src/createRouter.js#L68-L69) to work around it but it's unfortunate. We might want to fix this by treating pending state as special. Or maybe a warning — but then we need a first-class official API for opting into user blocking pri.",Bug
